Nr;Timestamp;Zeit;T-Nr1;Temp1;T-Nr2;Temp2
1558;1701613938;03.12.2023 15:32:18;97;23,5;132;23,9
1559;1701613974;03.12.2023 15:32:54;97;23,5;132;23,9
1560;1701614010;03.12.2023 15:33:30;97;23,5;132;23,9
1561;1701614046;03.12.2023 15:34:06;97;23,5;132;23,9
1562;1701614082;03.12.2023 15:34:42;97;23,4;132;23,9
1563;1701614118;03.12.2023 15:35:18;97;23,4;132;23,9
1564;1701614154;03.12.2023 15:35:54;97;23,4;132;23,9
1565;1701614190;03.12.2023 15:36:30;97;23,4;132;23,9
1566;1701614226;03.12.2023 15:37:06;97;23,4;132;23,9
1567;1701614262;03.12.2023 15:37:42;97;23,3;132;23,9
1568;1701614298;03.12.2023 15:38:18;97;23,3;132;23,8
1569;1701614334;03.12.2023 15:38:54;97;23,3;132;23,8
1570;1701614370;03.12.2023 15:39:30;97;23,2;132;23,8
1571;1701614405;03.12.2023 15:40:05;97;23,2;132;23,8
1572;1701614441;03.12.2023 15:40:41;97;23,2;132;23,8
1573;1701614477;03.12.2023 15:41:17;97;23,1;132;23,8
1574;1701614513;03.12.2023 15:41:53;97;23,1;132;23,8
1575;1701614549;03.12.2023 15:42:29;97;23,0;132;23,8
1576;1701614585;03.12.2023 15:43:05;97;22,9;132;23,8
1577;1701614621;03.12.2023 15:43:41;97;22,9;132;23,8
1578;1701614657;03.12.2023 15:44:17;97;22,9;132;23,8
1579;1701614693;03.12.2023 15:44:53;97;22,9;132;23,8
1580;1701614729;03.12.2023 15:45:29;97;22,9;132;23,8
1581;1701614765;03.12.2023 15:46:05;97;22,9;132;23,8
1582;1701614800;03.12.2023 15:46:40;97;22,9;132;23,8
1583;1701614836;03.12.2023 15:47:16;97;22,8;132;23,8
1584;1701614872;03.12.2023 15:47:52;97;22,8;132;23,8
1585;1701614908;03.12.2023 15:48:28;97;22,8;132;23,8
1586;1701614944;03.12.2023 15:49:04;97;22,8;132;23,8
1587;1701614980;03.12.2023 15:49:40;97;22,8;132;23,8
1588;1701615016;03.12.2023 15:50:16;97;22,8;132;23,8
1589;1701615052;03.12.2023 15:50:52;97;22,8;132;23,7
1590;1701615088;03.12.2023 15:51:28;97;22,7;132;23,7
1591;1701615124;03.12.2023 15:52:04;97;22,7;132;23,7
1592;1701615160;03.12.2023 15:52:40;97;22,6;132;23,7
1593;1701615195;03.12.2023 15:53:15;97;22,6;132;23,7
1594;1701615231;03.12.2023 15:53:51;97;22,6;132;23,8
1595;1701615267;03.12.2023 15:54:27;97;22,6;132;23,7
1596;1701615303;03.12.2023 15:55:03;97;22,7;132;23,7
1597;1701615339;03.12.2023 15:55:39;97;22,6;132;23,7
1598;1701615375;03.12.2023 15:56:15;97;22,7;132;23,7
1599;1701615411;03.12.2023 15:56:51;97;22,7;132;23,6
1600;1701615447;03.12.2023 15:57:27;97;22,7;132;23,7
1601;1701615483;03.12.2023 15:58:03;97;22,6;132;23,6
1602;1701615519;03.12.2023 15:58:39;97;22,6;132;23,6
1603;1701615555;03.12.2023 15:59:15;97;22,6;132;23,7
1604;1701615591;03.12.2023 15:59:51;97;22,6;132;23,6
1605;1701615626;03.12.2023 16:00:26;97;22,6;132;23,6
1606;1701615662;03.12.2023 16:01:02;97;22,5;132;23,6
1607;1701615698;03.12.2023 16:01:38;97;22,5;132;23,7
1608;1701615734;03.12.2023 16:02:14;97;22,5;132;23,8
1609;1701615770;03.12.2023 16:02:50;97;22,4;132;24,2
1610;1701615806;03.12.2023 16:03:26;97;22,4;132;24,6
1611;1701615842;03.12.2023 16:04:02;97;22,4;132;25,1
1612;1701615878;03.12.2023 16:04:38;97;22,4;132;25,8
1613;1701615914;03.12.2023 16:05:14;97;22,3;132;26,1
1614;1701615950;03.12.2023 16:05:50;97;22,3;132;26,6
1615;1701615986;03.12.2023 16:06:26;97;22,8;132;26,8
1616;1701616022;03.12.2023 16:07:02;97;25,3;132;27,0
1617;1701616057;03.12.2023 16:07:37;97;28,1;132;27,1
1618;1701616093;03.12.2023 16:08:13;97;30,1;132;27,1
1619;1701616129;03.12.2023 16:08:49;97;31,3;132;27,1
1620;1701616165;03.12.2023 16:09:25;97;32,3;132;27,2
1621;1701616201;03.12.2023 16:10:01;97;33,0;132;27,4
1622;1701616237;03.12.2023 16:10:37;97;33,5;132;27,5
1623;1701616273;03.12.2023 16:11:13;97;34,1;132;27,8
1624;1701616309;03.12.2023 16:11:49;97;34,9;132;28,1
1625;1701616345;03.12.2023 16:12:25;97;34,9;132;28,2
1626;1701616381;03.12.2023 16:13:01;97;34,5;132;28,3
1627;1701616417;03.12.2023 16:13:37;97;34,1;132;28,2
1628;1701616453;03.12.2023 16:14:13;97;33,4;132;28,2
1629;1701616489;03.12.2023 16:14:49;97;32,9;132;28,1
1630;1701616525;03.12.2023 16:15:25;97;32,3;132;28,1
1631;1701616560;03.12.2023 16:16:00;97;31,7;132;28,1
1632;1701616596;03.12.2023 16:16:36;97;31,1;132;28,0
1633;1701616632;03.12.2023 16:17:12;97;30,4;132;27,9
1634;1701616668;03.12.2023 16:17:48;97;29,8;132;27,8
1635;1701616704;03.12.2023 16:18:24;97;29,3;132;27,7
1636;1701616740;03.12.2023 16:19:00;97;28,8;132;27,6
1637;1701616776;03.12.2023 16:19:36;97;29,6;132;27,4
1638;1701616812;03.12.2023 16:20:12;97;31,1;132;27,3
1639;1701616848;03.12.2023 16:20:48;97;32,1;132;27,3
1640;1701616884;03.12.2023 16:21:24;97;32,9;132;27,4
1641;1701616920;03.12.2023 16:22:00;97;33,8;132;27,6
1642;1701616956;03.12.2023 16:22:36;97;34,6;132;27,8
1643;1701616992;03.12.2023 16:23:12;97;35,3;132;28,1
1644;1701617028;03.12.2023 16:23:48;97;36,2;132;28,3
1645;1701617063;03.12.2023 16:24:23;97;36,7;132;28,4
1646;1701617099;03.12.2023 16:24:59;97;36,6;132;28,4
1647;1701617135;03.12.2023 16:25:35;97;36,0;132;28,4
1648;1701617171;03.12.2023 16:26:11;97;35,2;132;28,2
1649;1701617207;03.12.2023 16:26:47;97;34,4;132;28,1
1650;1701617243;03.12.2023 16:27:23;97;33,6;132;28,1
1651;1701617279;03.12.2023 16:27:59;97;32,9;132;28,0
1652;1701617315;03.12.2023 16:28:35;97;32,3;132;27,9
1653;1701617351;03.12.2023 16:29:11;97;31,6;132;27,8
1654;1701617387;03.12.2023 16:29:47;97;30,9;132;27,8
1655;1701617423;03.12.2023 16:30:23;97;30,4;132;27,7
1656;1701617458;03.12.2023 16:30:58;97;29,8;132;27,6
1657;1701617494;03.12.2023 16:31:34;97;29,3;132;27,4
1658;1701617530;03.12.2023 16:32:10;97;28,8;132;27,4
1659;1701617566;03.12.2023 16:32:46;97;29,1;132;27,4
1660;1701617602;03.12.2023 16:33:22;97;30,6;132;27,3
1661;1701617638;03.12.2023 16:33:58;97;31,8;132;27,3
1662;1701617674;03.12.2023 16:34:34;97;32,8;132;27,3
1663;1701617710;03.12.2023 16:35:10;97;33,8;132;27,4
1664;1701617746;03.12.2023 16:35:46;97;34,8;132;27,6
1665;1701617781;03.12.2023 16:36:21;97;35,8;132;27,8
1666;1701617817;03.12.2023 16:36:57;97;36,6;132;28,0
1667;1701617853;03.12.2023 16:37:33;97;36,6;132;28,2
1668;1701617889;03.12.2023 16:38:09;97;36,2;132;28,3
1669;1701617925;03.12.2023 16:38:45;97;35,6;132;28,3
1670;1701617961;03.12.2023 16:39:21;97;34,9;132;28,3
1671;1701617997;03.12.2023 16:39:57;97;34,1;132;28,2
1672;1701618033;03.12.2023 16:40:33;97;33,3;132;28,1
1673;1701618069;03.12.2023 16:41:09;97;32,6;132;28,1
1674;1701618105;03.12.2023 16:41:45;97;31,9;132;28,0
1675;1701618141;03.12.2023 16:42:21;97;31,3;132;27,9
1676;1701618176;03.12.2023 16:42:56;97;30,7;132;27,9
1677;1701618212;03.12.2023 16:43:32;97;30,2;132;27,8
1678;1701618248;03.12.2023 16:44:08;97;29,7;132;27,7
1679;1701618284;03.12.2023 16:44:44;97;29,2;132;27,6
1680;1701618320;03.12.2023 16:45:20;97;29,1;132;27,5
1681;1701618356;03.12.2023 16:45:56;97;30,2;132;27,4
1682;1701618392;03.12.2023 16:46:32;97;31,5;132;27,4
1683;1701618428;03.12.2023 16:47:08;97;32,5;132;27,4
1684;1701618464;03.12.2023 16:47:44;97;33,5;132;27,4
1685;1701618500;03.12.2023 16:48:20;97;34,4;132;27,5
1686;1701618535;03.12.2023 16:48:55;97;35,3;132;27,6
1687;1701618571;03.12.2023 16:49:31;97;36,1;132;27,8
1688;1701618607;03.12.2023 16:50:07;97;36,2;132;28,1
1689;1701618643;03.12.2023 16:50:43;97;35,9;132;28,3
1690;1701618679;03.12.2023 16:51:19;97;35,3;132;28,3
1691;1701618715;03.12.2023 16:51:55;97;34,6;132;28,3
1692;1701618751;03.12.2023 16:52:31;97;33,9;132;28,3
1693;1701618787;03.12.2023 16:53:07;97;33,3;132;28,3
1694;1701618823;03.12.2023 16:53:43;97;32,6;132;28,3
1695;1701618859;03.12.2023 16:54:19;97;31,9;132;28,2
1696;1701618895;03.12.2023 16:54:55;97;31,3;132;28,2
1697;1701618931;03.12.2023 16:55:31;97;30,6;132;28,1
1698;1701618966;03.12.2023 16:56:06;97;30,0;132;28,0
1699;1701619002;03.12.2023 16:56:42;97;29,4;132;27,9
1700;1701619038;03.12.2023 16:57:18;97;28,8;132;27,8
1701;1701619074;03.12.2023 16:57:54;97;28,2;132;27,8
1702;1701619110;03.12.2023 16:58:30;97;29,2;132;27,6
1703;1701619146;03.12.2023 16:59:06;97;30,7;132;27,6
1704;1701619182;03.12.2023 16:59:42;97;31,8;132;27,6
1705;1701619218;03.12.2023 17:00:18;97;32,7;132;27,6
1706;1701619254;03.12.2023 17:00:54;97;33,5;132;27,6
1707;1701619290;03.12.2023 17:01:30;97;34,4;132;27,8
1708;1701619325;03.12.2023 17:02:05;97;35,3;132;28,0
1709;1701619361;03.12.2023 17:02:41;97;35,4;132;28,2
1710;1701619397;03.12.2023 17:03:17;97;35,3;132;28,4
1711;1701619433;03.12.2023 17:03:53;97;34,8;132;28,5
1712;1701619469;03.12.2023 17:04:29;97;34,1;132;28,5
1713;1701619505;03.12.2023 17:05:05;97;33,5;132;28,4
1714;1701619541;03.12.2023 17:05:41;97;32,9;132;28,4
1715;1701619577;03.12.2023 17:06:17;97;32,3;132;28,4
1716;1701619613;03.12.2023 17:06:53;97;31,7;132;28,4
1717;1701619648;03.12.2023 17:07:28;97;31,1;132;28,3
1718;1701619684;03.12.2023 17:08:04;97;30,6;132;28,3
1719;1701619720;03.12.2023 17:08:40;97;30,1;132;28,2
1720;1701619756;03.12.2023 17:09:16;97;29,6;132;28,1
1721;1701619792;03.12.2023 17:09:52;97;29,1;132;27,9
1722;1701619828;03.12.2023 17:10:28;97;28,8;132;27,8
1723;1701619864;03.12.2023 17:11:04;97;29,6;132;27,8
1724;1701619900;03.12.2023 17:11:40;97;30,8;132;27,7
1725;1701619936;03.12.2023 17:12:16;97;31,6;132;27,6
1726;1701619972;03.12.2023 17:12:52;97;32,6;132;27,6
1727;1701620008;03.12.2023 17:13:28;97;33,5;132;27,6
1728;1701620044;03.12.2023 17:14:04;97;34,5;132;27,6
1729;1701620080;03.12.2023 17:14:40;97;35,4;132;27,8
1730;1701620116;03.12.2023 17:15:16;97;35,5;132;27,9
1731;1701620151;03.12.2023 17:15:51;97;35,3;132;28,1
1732;1701620187;03.12.2023 17:16:27;97;34,7;132;28,3
1733;1701620223;03.12.2023 17:17:03;97;34,1;132;28,4
1734;1701620259;03.12.2023 17:17:39;97;33,4;132;28,4
1735;1701620295;03.12.2023 17:18:15;97;32,9;132;28,4
1736;1701620331;03.12.2023 17:18:51;97;32,2;132;28,5
1737;1701620367;03.12.2023 17:19:27;97;31,4;132;28,4
1738;1701620403;03.12.2023 17:20:03;97;30,8;132;28,4
1739;1701620439;03.12.2023 17:20:39;97;30,2;132;28,4
1740;1701620475;03.12.2023 17:21:15;97;29,7;132;28,3
1741;1701620511;03.12.2023 17:21:51;97;29,3;132;28,2
1742;1701620547;03.12.2023 17:22:27;97;28,8;132;28,1
1743;1701620583;03.12.2023 17:23:03;97;28,3;132;28,0
1744;1701620618;03.12.2023 17:23:38;97;28,9;132;27,9
1745;1701620654;03.12.2023 17:24:14;97;30,3;132;27,8
1746;1701620690;03.12.2023 17:24:50;97;31,7;132;27,7
1747;1701620726;03.12.2023 17:25:26;97;32,6;132;27,7
1748;1701620762;03.12.2023 17:26:02;97;33,6;132;27,7
1749;1701620798;03.12.2023 17:26:38;97;34,5;132;27,8
1750;1701620834;03.12.2023 17:27:14;97;35,4;132;27,9
1751;1701620870;03.12.2023 17:27:50;97;35,5;132;28,1
1752;1701620906;03.12.2023 17:28:26;97;35,3;132;28,2
1753;1701620942;03.12.2023 17:29:02;97;34,8;132;28,4
1754;1701620978;03.12.2023 17:29:38;97;34,1;132;28,4
1755;1701621013;03.12.2023 17:30:13;97;33,5;132;28,4
1756;1701621049;03.12.2023 17:30:49;97;32,9;132;28,6
1757;1701621085;03.12.2023 17:31:25;97;32,2;132;28,5
1758;1701621121;03.12.2023 17:32:01;97;31,5;132;28,5
1759;1701621157;03.12.2023 17:32:37;97;30,9;132;28,5
1760;1701621193;03.12.2023 17:33:13;97;30,4;132;28,4
1761;1701621229;03.12.2023 17:33:49;97;29,8;132;28,4
1762;1701621265;03.12.2023 17:34:25;97;29,3;132;28,3
1763;1701621301;03.12.2023 17:35:01;97;28,8;132;28,3
1764;1701621337;03.12.2023 17:35:37;97;28,3;132;28,1
1765;1701621373;03.12.2023 17:36:13;97;28,4;132;27,9
1766;1701621409;03.12.2023 17:36:49;97;29,8;132;27,9
1767;1701621444;03.12.2023 17:37:24;97;30,9;132;27,8
1768;1701621480;03.12.2023 17:38:00;97;32,1;132;27,7
1769;1701621516;03.12.2023 17:38:36;97;33,1;132;27,8
1770;1701621552;03.12.2023 17:39:12;97;34,0;132;27,8
1771;1701621588;03.12.2023 17:39:48;97;35,1;132;27,9
1772;1701621624;03.12.2023 17:40:24;97;35,6;132;28,1
1773;1701621660;03.12.2023 17:41:00;97;35,4;132;28,2
1774;1701621696;03.12.2023 17:41:36;97;34,9;132;28,4
1775;1701621732;03.12.2023 17:42:12;97;34,3;132;28,4
1776;1701621768;03.12.2023 17:42:48;97;33,8;132;28,5
1777;1701621804;03.12.2023 17:43:24;97;33,1;132;28,4
1778;1701621839;03.12.2023 17:43:59;97;32,5;132;28,4
1779;1701621875;03.12.2023 17:44:35;97;31,8;132;28,3
1780;1701621911;03.12.2023 17:45:11;97;31,2;132;28,3
1781;1701621947;03.12.2023 17:45:47;97;30,6;132;28,1
1782;1701621983;03.12.2023 17:46:23;97;29,9;132;28,1
1783;1701622019;03.12.2023 17:46:59;97;29,5;132;28,0
1784;1701622055;03.12.2023 17:47:35;97;29,0;132;27,9
1785;1701622091;03.12.2023 17:48:11;97;28,6;132;27,8
1786;1701622127;03.12.2023 17:48:47;97;28,1;132;27,8
1787;1701622163;03.12.2023 17:49:23;97;27,6;132;27,7
1788;1701622199;03.12.2023 17:49:59;97;28,1;132;27,6
1789;1701622234;03.12.2023 17:50:34;97;29,6;132;27,7
1790;1701622270;03.12.2023 17:51:10;97;30,9;132;27,7
1791;1701622306;03.12.2023 17:51:46;97;31,9;132;27,7
1792;1701622342;03.12.2023 17:52:22;97;33,1;132;27,8
1793;1701622378;03.12.2023 17:52:58;97;34,1;132;27,9
1794;1701622414;03.12.2023 17:53:34;97;34,6;132;28,1
1795;1701622450;03.12.2023 17:54:10;97;34,4;132;28,2
1796;1701622486;03.12.2023 17:54:46;97;34,3;132;28,4
1797;1701622522;03.12.2023 17:55:22;97;33,8;132;28,5
1798;1701622558;03.12.2023 17:55:58;97;33,2;132;28,5
1799;1701622593;03.12.2023 17:56:33;97;32,6;132;28,4
1800;1701622629;03.12.2023 17:57:09;97;31,9;132;28,3
1801;1701622665;03.12.2023 17:57:45;97;31,3;132;28,3
1802;1701622701;03.12.2023 17:58:21;97;30,8;132;28,2
1803;1701622737;03.12.2023 17:58:57;97;30,4;132;28,1
1804;1701622773;03.12.2023 17:59:33;97;29,9;132;28,1
1805;1701622809;03.12.2023 18:00:09;97;29,4;132;28,0
1806;1701622844;03.12.2023 18:00:44;97;29,1;132;28,0
1807;1701622880;03.12.2023 18:01:20;97;28,6;132;27,9
1808;1701622916;03.12.2023 18:01:56;97;28,1;132;27,8
1809;1701622952;03.12.2023 18:02:32;97;27,7;132;27,8
1810;1701622988;03.12.2023 18:03:08;97;28,1;132;27,7
1811;1701623024;03.12.2023 18:03:44;97;29,7;132;27,6
1812;1701623060;03.12.2023 18:04:20;97;31,2;132;27,7
1813;1701623096;03.12.2023 18:04:56;97;32,3;132;27,7
1814;1701623132;03.12.2023 18:05:32;97;33,2;132;27,7
1815;1701623168;03.12.2023 18:06:08;97;34,1;132;27,8
1816;1701623204;03.12.2023 18:06:44;97;34,7;132;27,9
1817;1701623240;03.12.2023 18:07:20;97;34,8;132;28,2
1818;1701623276;03.12.2023 18:07:56;97;34,4;132;28,3
1819;1701623312;03.12.2023 18:08:32;97;33,9;132;28,4
1820;1701623347;03.12.2023 18:09:07;97;33,3;132;28,4
1821;1701623383;03.12.2023 18:09:43;97;32,7;132;28,4
1822;1701623419;03.12.2023 18:10:19;97;32,0;132;28,3
1823;1701623456;03.12.2023 18:10:56;97;31,4;132;28,3
1824;1701623492;03.12.2023 18:11:32;97;30,8;132;28,3
1825;1701623528;03.12.2023 18:12:08;97;30,1;132;28,2
1826;1701623564;03.12.2023 18:12:44;97;29,6;132;28,1
1827;1701623599;03.12.2023 18:13:19;97;29,0;132;28,1
1828;1701623635;03.12.2023 18:13:55;97;28,6;132;28,0
1829;1701623671;03.12.2023 18:14:31;97;28,1;132;27,9
1830;1701623707;03.12.2023 18:15:07;97;27,8;132;27,9
1831;1701623743;03.12.2023 18:15:43;97;27,3;132;27,8
1832;1701623779;03.12.2023 18:16:19;97;27,5;132;27,7
1833;1701623815;03.12.2023 18:16:55;97;28,9;132;27,6
1834;1701623851;03.12.2023 18:17:31;97;30,4;132;27,7
1835;1701623887;03.12.2023 18:18:07;97;31,6;132;27,7
1836;1701623923;03.12.2023 18:18:43;97;32,6;132;27,8
1837;1701623959;03.12.2023 18:19:19;97;33,7;132;27,8
1838;1701623994;03.12.2023 18:19:54;97;34,4;132;27,9
1839;1701624030;03.12.2023 18:20:30;97;34,5;132;28,2
1840;1701624066;03.12.2023 18:21:06;97;34,2;132;28,4
1841;1701624102;03.12.2023 18:21:42;97;33,7;132;28,5
1842;1701624138;03.12.2023 18:22:18;97;33,0;132;28,4
1843;1701624174;03.12.2023 18:22:54;97;32,4;132;28,4
1844;1701624210;03.12.2023 18:23:30;97;31,9;132;28,3
1845;1701624246;03.12.2023 18:24:06;97;31,3;132;28,3
1846;1701624282;03.12.2023 18:24:42;97;30,7;132;28,3
1847;1701624318;03.12.2023 18:25:18;97;30,1;132;28,3
1848;1701624354;03.12.2023 18:25:54;97;29,6;132;28,2
1849;1701624390;03.12.2023 18:26:30;97;29,1;132;28,2
1850;1701624425;03.12.2023 18:27:05;97;28,6;132;28,1
1851;1701624461;03.12.2023 18:27:41;97;28,1;132;28,1
1852;1701624497;03.12.2023 18:28:17;97;27,8;132;28,0
1853;1701624533;03.12.2023 18:28:53;97;27,3;132;27,9
1854;1701624569;03.12.2023 18:29:29;97;27,2;132;27,8
1855;1701624605;03.12.2023 18:30:05;97;28,4;132;27,7
1856;1701624641;03.12.2023 18:30:41;97;30,1;132;27,7
1857;1701624677;03.12.2023 18:31:17;97;31,3;132;27,8
1858;1701624713;03.12.2023 18:31:53;97;32,3;132;27,8
1859;1701624748;03.12.2023 18:32:28;97;33,4;132;27,9
1860;1701624784;03.12.2023 18:33:04;97;34,5;132;28,1
1861;1701624820;03.12.2023 18:33:40;97;34,8;132;28,2
1862;1701624856;03.12.2023 18:34:16;97;34,6;132;28,4
1863;1701624892;03.12.2023 18:34:52;97;34,1;132;28,5
1864;1701624928;03.12.2023 18:35:28;97;33,7;132;28,5
1865;1701624964;03.12.2023 18:36:04;97;33,1;132;28,4
1866;1701624999;03.12.2023 18:36:39;97;32,5;132;28,4
1867;1701625035;03.12.2023 18:37:15;97;31,9;132;28,4
1868;1701625071;03.12.2023 18:37:51;97;31,2;132;28,4
1869;1701625107;03.12.2023 18:38:27;97;30,6;132;28,3
1870;1701625143;03.12.2023 18:39:03;97;30,0;132;28,3
1871;1701625179;03.12.2023 18:39:39;97;29,5;132;28,2
1872;1701625215;03.12.2023 18:40:15;97;29,0;132;28,2
1873;1701625250;03.12.2023 18:40:50;97;28,6;132;28,1
1874;1701625286;03.12.2023 18:41:26;97;28,3;132;28,1
1875;1701625322;03.12.2023 18:42:02;97;27,8;132;27,9
1876;1701625358;03.12.2023 18:42:38;97;27,4;132;27,9
1877;1701625394;03.12.2023 18:43:14;97;28,4;132;27,8
1878;1701625430;03.12.2023 18:43:50;97;30,2;132;27,7
1879;1701625466;03.12.2023 18:44:26;97;31,4;132;27,7
1880;1701625502;03.12.2023 18:45:02;97;32,4;132;27,7
1881;1701625538;03.12.2023 18:45:38;97;33,5;132;27,8
1882;1701625574;03.12.2023 18:46:14;97;34,6;132;27,8
1883;1701625610;03.12.2023 18:46:50;97;34,7;132;27,9
1884;1701625646;03.12.2023 18:47:26;97;34,4;132;28,1
1885;1701625681;03.12.2023 18:48:01;97;34,1;132;28,2
1886;1701625717;03.12.2023 18:48:37;97;33,4;132;28,3
1887;1701625753;03.12.2023 18:49:13;97;32,8;132;28,4
1888;1701625789;03.12.2023 18:49:49;97;32,2;132;28,4
1889;1701625825;03.12.2023 18:50:25;97;31,7;132;28,4
1890;1701625861;03.12.2023 18:51:01;97;31,2;132;28,3
1891;1701625897;03.12.2023 18:51:37;97;30,8;132;28,3
1892;1701625933;03.12.2023 18:52:13;97;30,3;132;28,3
1893;1701625969;03.12.2023 18:52:49;97;29,7;132;28,3
1894;1701626004;03.12.2023 18:53:24;97;29,3;132;28,2
1895;1701626040;03.12.2023 18:54:00;97;28,8;132;28,2
1896;1701626076;03.12.2023 18:54:36;97;28,3;132;28,1
1897;1701626112;03.12.2023 18:55:12;97;27,9;132;28,0
1898;1701626148;03.12.2023 18:55:48;97;27,4;132;27,9
1899;1701626184;03.12.2023 18:56:24;97;27,9;132;27,9
1900;1701626220;03.12.2023 18:57:00;97;29,6;132;27,8
1901;1701626256;03.12.2023 18:57:36;97;31,0;132;27,8
1902;1701626292;03.12.2023 18:58:12;97;32,1;132;27,8
1903;1701626328;03.12.2023 18:58:48;97;33,1;132;27,8
1904;1701626364;03.12.2023 18:59:24;97;34,1;132;27,8
1905;1701626400;03.12.2023 19:00:00;97;34,6;132;27,9
1906;1701626435;03.12.2023 19:00:35;97;34,5;132;28,0
1907;1701626471;03.12.2023 19:01:11;97;34,2;132;28,2
1908;1701626507;03.12.2023 19:01:47;97;33,6;132;28,3
1909;1701626543;03.12.2023 19:02:23;97;33,0;132;28,3
1910;1701626579;03.12.2023 19:02:59;97;32,4;132;28,4
1911;1701626615;03.12.2023 19:03:35;97;31,8;132;28,4
1912;1701626651;03.12.2023 19:04:11;97;31,1;132;28,4
1913;1701626687;03.12.2023 19:04:47;97;30,6;132;28,3
1914;1701626723;03.12.2023 19:05:23;97;30,1;132;28,3
1915;1701626759;03.12.2023 19:05:59;97;29,6;132;28,3
1916;1701626794;03.12.2023 19:06:34;97;29,1;132;28,3
1917;1701626830;03.12.2023 19:07:10;97;28,6;132;28,2
1918;1701626866;03.12.2023 19:07:46;97;28,2;132;28,1
1919;1701626902;03.12.2023 19:08:22;97;27,8;132;28,1
1920;1701626938;03.12.2023 19:08:58;97;27,4;132;28,0
1921;1701626974;03.12.2023 19:09:34;97;27,7;132;27,9
1922;1701627010;03.12.2023 19:10:10;97;29,1;132;27,9
1923;1701627046;03.12.2023 19:10:46;97;30,6;132;27,9
1924;1701627082;03.12.2023 19:11:22;97;31,6;132;27,9
1925;1701627118;03.12.2023 19:11:58;97;32,6;132;27,9
1926;1701627154;03.12.2023 19:12:34;97;33,6;132;28,1
1927;1701627190;03.12.2023 19:13:10;97;34,3;132;28,2
1928;1701627225;03.12.2023 19:13:45;97;34,3;132;28,4
1929;1701627261;03.12.2023 19:14:21;97;34,1;132;28,6
1930;1701627297;03.12.2023 19:14:57;97;33,6;132;28,8
1931;1701627333;03.12.2023 19:15:33;97;33,1;132;28,8
1932;1701627369;03.12.2023 19:16:09;97;32,7;132;28,7
1933;1701627405;03.12.2023 19:16:45;97;32,1;132;28,6
1934;1701627441;03.12.2023 19:17:21;97;31,4;132;28,6
1935;1701627477;03.12.2023 19:17:57;97;30,9;132;28,5
1936;1701627513;03.12.2023 19:18:33;97;30,4;132;28,4
1937;1701627549;03.12.2023 19:19:09;97;29,9;132;28,4
1938;1701627585;03.12.2023 19:19:45;97;29,4;132;28,3
1939;1701627621;03.12.2023 19:20:21;97;29,0;132;28,3
1940;1701627657;03.12.2023 19:20:57;97;28,6;132;28,3
1941;1701627693;03.12.2023 19:21:33;97;28,1;132;28,1
1942;1701627729;03.12.2023 19:22:09;97;27,7;132;28,1
1943;1701627765;03.12.2023 19:22:45;97;28,4;132;27,9
1944;1701627801;03.12.2023 19:23:21;97;30,1;132;27,9
1945;1701627837;03.12.2023 19:23:57;97;31,1;132;27,9
1946;1701627872;03.12.2023 19:24:32;97;32,3;132;27,8
1947;1701627908;03.12.2023 19:25:08;97;33,3;132;27,8
1948;1701627944;03.12.2023 19:25:44;97;34,2;132;27,9
1949;1701627980;03.12.2023 19:26:20;97;34,6;132;28,1
1950;1701628016;03.12.2023 19:26:56;97;34,6;132;28,1
1951;1701628052;03.12.2023 19:27:32;97;34,3;132;28,3
1952;1701628088;03.12.2023 19:28:08;97;33,7;132;28,4
1953;1701628124;03.12.2023 19:28:44;97;33,1;132;28,6
1954;1701628160;03.12.2023 19:29:20;97;32,5;132;28,6
1955;1701628196;03.12.2023 19:29:56;97;32,0;132;28,8
1956;1701628232;03.12.2023 19:30:32;97;31,4;132;28,8
1957;1701628267;03.12.2023 19:31:07;97;30,9;132;28,8
1958;1701628303;03.12.2023 19:31:43;97;30,4;132;28,8
1959;1701628339;03.12.2023 19:32:19;97;29,8;132;28,8
1960;1701628375;03.12.2023 19:32:55;97;29,3;132;28,8
1961;1701628411;03.12.2023 19:33:31;97;28,9;132;28,7
1962;1701628447;03.12.2023 19:34:07;97;28,6;132;28,5
1963;1701628483;03.12.2023 19:34:43;97;28,1;132;28,4
1964;1701628519;03.12.2023 19:35:19;97;27,9;132;28,3
1965;1701628555;03.12.2023 19:35:55;97;29,3;132;28,1
1966;1701628591;03.12.2023 19:36:31;97;30,8;132;28,0
1967;1701628627;03.12.2023 19:37:07;97;31,8;132;27,9
1968;1701628663;03.12.2023 19:37:43;97;32,7;132;27,9
1969;1701628699;03.12.2023 19:38:19;97;33,5;132;27,9
1970;1701628734;03.12.2023 19:38:54;97;34,4;132;28,1
1971;1701628770;03.12.2023 19:39:30;97;34,7;132;28,2
1972;1701628806;03.12.2023 19:40:06;97;34,6;132;28,3
1973;1701628842;03.12.2023 19:40:42;97;34,3;132;28,4
1974;1701628878;03.12.2023 19:41:18;97;33,8;132;28,5
1975;1701628914;03.12.2023 19:41:54;97;33,3;132;28,6
1976;1701628950;03.12.2023 19:42:30;97;32,8;132;28,8
1977;1701628986;03.12.2023 19:43:06;97;32,1;132;28,8
1978;1701629022;03.12.2023 19:43:42;97;31,4;132;28,9
1979;1701629058;03.12.2023 19:44:18;97;30,7;132;28,8
1980;1701629094;03.12.2023 19:44:54;97;30,1;132;28,8
